project,Kind,Name,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassDerived,CountDeclClassMethod,CountDeclClassVariable,CountDeclMethod,CountDeclMethodAll,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountSemicolon,CountStmt,CountStmtDecl,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxInheritanceTree,MaxNesting,PercentLackOfCohesion,PercentLackOfCohesionModified,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,is_gc
eclipse.jdt.core,Public Abstract Class,org.eclipse.jdt.internal.compiler.ast.Expression,5.0,2.0,5.0,4.0,20.0,1.0,16.0,3.0,1.0,11.0,13.0,1.0,0.0,21.0,46.0,20.0,3.0,0.0,0.0,0.0,21.0,470.0,52.0,331.0,52.0,233.0,99.0,122.0,178.0,29.0,58.0,13.0,58.0,58.0,3.0,5.0,88.0,78.0,0.3,111,55,117,84,False
eclipse.jdt.core,Public Class,org.eclipse.jdt.internal.compiler.ast.Assignment,1.0,1.0,2.0,1.0,11.0,1.0,8.0,1.0,1.0,14.0,1.0,0.0,0.0,12.0,58.0,12.0,2.0,2.0,0.0,0.0,10.0,161.0,26.0,104.0,27.0,59.0,35.0,42.0,66.0,19.0,4.0,4.0,9.0,4.0,4.0,2.0,41.0,16.0,0.34,23,23,31,18,False
eclipse.jdt.core,Anonymous Class,org.eclipse.jdt.internal.core.search.indexing.IndexBinaryFolder.execute.(Anon_2),6.0,6.0,7.0,3.0,18.0,0.0,18.0,0.0,1.0,5.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,19.0,0.0,19.0,3.0,15.0,0.0,7.0,12.0,4.0,6.0,6.0,7.0,3.0,2.0,3.0,0.0,0.0,0.0,6,6,7,3,False
eclipse.jdt.core,Public Class,org.eclipse.jdt.internal.core.search.matching.DeclarationOfReferencedTypesPattern,8.0,7.0,9.0,4.0,29.0,1.0,25.0,4.0,1.0,27.0,0.0,0.0,0.0,4.0,66.0,4.0,2.0,0.0,1.0,2.0,1.0,132.0,6.0,106.0,22.0,79.0,26.0,57.0,86.0,22.0,16.0,13.0,19.0,11.0,5.0,4.0,37.0,12.0,0.25,32,29,37,16,False
eclipse.jdt.core,Public Class,org.eclipse.jdt.internal.core.jdom.DOMBuilder,2.0,2.0,2.0,1.0,20.0,0.0,12.0,8.0,2.0,23.0,0.0,0.0,0.0,32.0,49.0,32.0,4.0,0.0,0.0,6.0,26.0,691.0,17.0,395.0,121.0,259.0,286.0,186.0,261.0,89.0,10.0,10.0,12.0,3.0,3.0,4.0,81.0,57.0,0.72,76,76,87,34,False
eclipse.jdt.core,Public Class,org.eclipse.jdt.internal.codeassist.CompletionEngine,8.0,8.0,10.0,4.0,55.0,7.0,45.0,3.0,6.0,112.0,0.0,0.0,15.0,58.0,67.0,58.0,25.0,3.0,46.0,1.0,8.0,3389.0,490.0,2692.0,534.0,2124.0,268.0,1135.0,1618.0,453.0,40.0,40.0,45.0,25.0,2.0,16.0,89.0,74.0,0.1,515,497,598,259,False
eclipse.jdt.core,Public Class,org.eclipse.jdt.internal.core.index.impl.IndexerOutput,1.0,1.0,1.0,1.0,7.0,0.0,4.0,3.0,2.0,3.0,0.0,0.0,0.0,4.0,4.0,4.0,2.0,0.0,0.0,0.0,4.0,52.0,1.0,23.0,7.0,9.0,28.0,8.0,15.0,7.0,2.0,2.0,2.0,1.0,1.0,1.0,37.0,37.0,1.22,6,6,6,4,False
eclipse.jdt.core,Public Class,org.eclipse.jdt.internal.eval.CodeSnippetEvaluator,2.0,2.0,3.0,1.0,22.0,1.0,16.0,4.0,2.0,19.0,0.0,0.0,1.0,7.0,14.0,7.0,2.0,2.0,2.0,3.0,0.0,188.0,14.0,119.0,24.0,91.0,56.0,53.0,71.0,25.0,6.0,6.0,6.0,1.0,2.0,4.0,57.0,35.0,0.47,20,17,21,7,False
eclipse.jdt.core,Public Class,org.eclipse.jdt.internal.core.search.matching.MatchLocator,5.0,5.0,5.0,2.0,29.0,1.0,23.0,5.0,2.0,86.0,0.0,0.0,2.0,47.0,47.0,47.0,22.0,2.0,4.0,7.0,34.0,1438.0,100.0,1112.0,313.0,746.0,271.0,508.0,736.0,240.0,28.0,28.0,31.0,11.0,1.0,7.0,91.0,81.0,0.24,244,244,266,125,False
eclipse.jdt.core,Anonymous Class,org.eclipse.jdt.internal.core.eval.EvaluationContextWrapper.codeComplete.(Anon_1),1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,2.0,4.0,0.0,0.0,0.0,14.0,14.0,14.0,0.0,0.0,0.0,0.0,14.0,55.0,1.0,50.0,1.0,35.0,5.0,18.0,34.0,15.0,3.0,3.0,3.0,1.0,1.0,1.0,0.0,0.0,0.1,16,16,16,14,False
eclipse.jdt.core,Public Static Class,org.eclipse.jdt.core.dom.Assignment.Operator,1.0,1.0,1.0,1.0,11.0,0.0,3.0,8.0,1.0,0.0,0.0,1.0,13.0,3.0,3.0,2.0,2.0,0.0,1.0,0.0,2.0,117.0,6.0,48.0,35.0,30.0,75.0,22.0,27.0,20.0,1.0,1.0,1.0,1.0,1.0,0.0,66.0,66.0,1.56,3,3,3,3,False
eclipse.jdt.core,Public Class,org.eclipse.jdt.core.JavaCore,3.0,3.0,3.0,2.0,43.0,2.0,15.0,28.0,2.0,37.0,0.0,54.0,104.0,61.0,61.0,7.0,0.0,0.0,2.0,1.0,58.0,3395.0,194.0,1051.0,307.0,767.0,2368.0,552.0,785.0,299.0,25.0,25.0,31.0,14.0,2.0,6.0,96.0,77.0,2.25,219,217,235,140,True
eclipse.jdt.core,Class,org.eclipse.jdt.core.dom.ASTConverter,5.0,4.0,6.0,2.0,25.0,0.0,24.0,1.0,1.0,165.0,0.0,0.0,0.0,119.0,119.0,119.0,6.0,0.0,46.0,0.0,73.0,3196.0,145.0,2872.0,592.0,2189.0,212.0,1558.0,2092.0,617.0,34.0,34.0,51.0,34.0,1.0,5.0,74.0,35.0,0.07,660,544,751,314,True
eclipse.jdt.core,Public Class,org.eclipse.jdt.internal.codeassist.complete.CompletionParser,4.0,3.0,6.0,2.0,23.0,1.0,19.0,2.0,1.0,82.0,0.0,0.0,50.0,101.0,439.0,101.0,8.0,0.0,15.0,62.0,24.0,2475.0,155.0,2018.0,319.0,1566.0,361.0,1044.0,1408.0,313.0,114.0,44.0,126.0,17.0,3.0,6.0,93.0,90.0,0.18,485,370,608,204,True
eclipse.jdt.core,Public Class,org.eclipse.jdt.internal.compiler.ClassFile,6.0,5.0,6.0,1.0,63.0,1.0,47.0,15.0,5.0,40.0,2.0,4.0,4.0,43.0,43.0,39.0,16.0,0.0,1.0,0.0,42.0,2822.0,96.0,2073.0,446.0,1658.0,703.0,1209.0,1449.0,399.0,23.0,23.0,25.0,11.0,1.0,7.0,81.0,72.0,0.34,260,248,277,60,True
eclipse.jdt.core,Public Class,org.eclipse.jdt.internal.compiler.batch.Main,9.0,9.0,11.0,3.0,52.0,1.0,48.0,9.0,3.0,19.0,0.0,9.0,4.0,25.0,25.0,16.0,24.0,0.0,2.0,0.0,23.0,1426.0,63.0,1252.0,179.0,1005.0,287.0,584.0,840.0,188.0,152.0,152.0,178.0,46.0,1.0,7.0,90.0,75.0,0.23,244,244,277,85,True
eclipse.jdt.core,Public Class,org.eclipse.jdt.internal.compiler.codegen.CodeStream,4.0,3.0,4.0,1.0,18.0,0.0,17.0,1.0,7.0,32.0,1.0,4.0,10.0,298.0,298.0,294.0,27.0,0.0,1.0,2.0,295.0,5645.0,63.0,5165.0,448.0,3957.0,484.0,2645.0,3658.0,473.0,41.0,23.0,41.0,10.0,1.0,6.0,85.0,82.0,0.09,1241,1016,1302,373,True
eclipse.jdt.core,Public Abstract Class,org.eclipse.jdt.internal.compiler.lookup.Scope,7.0,7.0,8.0,5.0,27.0,1.0,24.0,2.0,8.0,32.0,3.0,1.0,4.0,53.0,53.0,52.0,2.0,2.0,0.0,4.0,47.0,1608.0,124.0,1286.0,280.0,991.0,240.0,637.0,987.0,273.0,44.0,41.0,53.0,37.0,1.0,8.0,79.0,50.0,0.19,382,367,447,292,True
eclipse.jdt.core,Public Class,org.eclipse.jdt.internal.compiler.parser.Parser,3.0,2.0,4.0,1.0,23.0,2.0,17.0,5.0,7.0,99.0,7.0,18.0,35.0,265.0,265.0,247.0,59.0,0.0,8.0,213.0,44.0,6358.0,639.0,4718.0,715.0,3651.0,1469.0,2539.0,3224.0,725.0,224.0,69.0,224.0,30.0,1.0,8.0,95.0,90.0,0.31,1027,697,1133,359,True
eclipse.jdt.core,Public Class,org.eclipse.jdt.internal.compiler.parser.Scanner,17.0,12.0,26.0,9.0,72.0,3.0,64.0,9.0,2.0,5.0,2.0,0.0,55.0,42.0,42.0,42.0,37.0,6.0,2.0,0.0,34.0,3247.0,166.0,2805.0,296.0,2331.0,487.0,1136.0,1633.0,267.0,159.0,133.0,310.0,122.0,1.0,9.0,88.0,85.0,0.17,722,513,1108,389,True
eclipse.jdt.core,Public Class,org.eclipse.jdt.internal.core.JavaModelManager,4.0,4.0,5.0,2.0,21.0,1.0,16.0,4.0,2.0,42.0,0.0,17.0,31.0,56.0,56.0,39.0,13.0,0.0,4.0,5.0,47.0,1545.0,150.0,1060.0,300.0,740.0,432.0,568.0,858.0,322.0,20.0,20.0,20.0,10.0,1.0,5.0,95.0,94.0,0.41,264,261,281,125,True
eclipse.jdt.core,Public Class,org.eclipse.jdt.internal.core.util.PublicScanner,17.0,12.0,26.0,9.0,72.0,3.0,64.0,9.0,3.0,5.0,0.0,0.0,55.0,42.0,42.0,42.0,37.0,6.0,2.0,0.0,34.0,3240.0,166.0,2805.0,296.0,2331.0,480.0,1136.0,1633.0,267.0,159.0,133.0,310.0,122.0,1.0,9.0,88.0,85.0,0.17,722,513,1108,389,True
eclipse.jdt.core,Public Class,org.eclipse.jdt.internal.core.util.Util,5.0,5.0,5.0,3.0,29.0,0.0,23.0,8.0,1.0,1.0,0.0,3.0,4.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,124.0,5.0,84.0,24.0,61.0,45.0,43.0,61.0,20.0,13.0,13.0,13.0,7.0,1.0,6.0,33.0,0.0,0.54,17,17,17,11,True
eclipse.jdt.core,Public Class,org.eclipse.jdt.internal.formatter.CodeFormatterVisitor,5.0,5.0,6.0,1.0,30.0,2.0,24.0,3.0,1.0,97.0,0.0,0.0,3.0,108.0,257.0,108.0,5.0,1.0,24.0,0.0,83.0,3489.0,378.0,2705.0,440.0,1973.0,444.0,1370.0,1935.0,381.0,35.0,35.0,35.0,13.0,2.0,6.0,74.0,64.0,0.16,630,597,664,135,True
eclipse.jdt.core,Public Class,org.eclipse.jdt.internal.formatter.Scribe,4.0,3.0,4.0,1.0,16.0,0.0,15.0,1.0,1.0,11.0,0.0,0.0,0.0,40.0,40.0,40.0,20.0,2.0,4.0,0.0,34.0,736.0,50.0,642.0,102.0,456.0,64.0,334.0,467.0,111.0,18.0,13.0,18.0,8.0,1.0,7.0,82.0,58.0,0.1,160,137,162,73,True
elasticsearch,Public Class,org.elasticsearch.cluster.routing.allocation.decider.AwarenessAllocationDecider,5.0,5.0,5.0,2.0,21.0,1.0,17.0,2.0,1.0,15.0,0.0,0.0,0.0,5.0,16.0,5.0,2.0,0.0,1.0,0.0,4.0,150.0,18.0,121.0,35.0,74.0,12.0,51.0,87.0,36.0,20.0,20.0,20.0,6.0,3.0,5.0,50.0,9.0,0.1,27,27,27,10,False
elasticsearch,Public Class,org.elasticsearch.common.lucene.docset.DocSets,4.0,4.0,4.0,2.0,14.0,0.0,12.0,1.0,1.0,3.0,0.0,6.0,0.0,7.0,7.0,1.0,0.0,0.0,1.0,0.0,6.0,112.0,9.0,90.0,15.0,59.0,13.0,32.0,61.0,15.0,6.0,6.0,7.0,5.0,1.0,3.0,0.0,0.0,0.14,30,30,31,15,False
elasticsearch,Public Class,org.elasticsearch.index.shard.IllegalIndexShardStateException,1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,1.0,2.0,6.0,0.0,0.0,3.0,18.0,3.0,1.0,0.0,0.0,0.0,3.0,21.0,4.0,14.0,5.0,5.0,3.0,6.0,10.0,5.0,1.0,1.0,1.0,1.0,5.0,0.0,0.0,0.0,0.21,3,3,3,3,False
elasticsearch,Anonymous Class,org.elasticsearch.action.search.type.TransportSearchTypeAction.BaseAsyncAction.start.(Anon_1),4.0,4.0,4.0,1.0,10.0,0.0,10.0,0.0,1.0,5.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,12.0,0.0,12.0,1.0,8.0,0.0,2.0,7.0,3.0,4.0,4.0,4.0,1.0,2.0,3.0,0.0,0.0,0.0,4,4,4,1,False
elasticsearch,Public Static Class,org.elasticsearch.cluster.metadata.MappingMetaData.Routing,2.0,2.0,2.0,1.0,5.0,0.0,5.0,0.0,1.0,1.0,0.0,0.0,1.0,7.0,7.0,7.0,3.0,0.0,0.0,0.0,7.0,58.0,14.0,44.0,16.0,22.0,0.0,23.0,37.0,14.0,7.0,7.0,8.0,6.0,1.0,1.0,38.0,38.0,0.0,17,17,18,12,False
elasticsearch,Public Class,org.elasticsearch.index.query.NestedFilterParser,8.0,8.0,9.0,1.0,38.0,4.0,31.0,2.0,2.0,18.0,0.0,0.0,1.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,3.0,126.0,17.0,101.0,27.0,74.0,8.0,49.0,76.0,24.0,23.0,23.0,25.0,1.0,1.0,4.0,0.0,0.0,0.08,25,25,27,3,False
elasticsearch,Public Class,org.elasticsearch.common.Base64,3.0,3.0,4.0,1.0,41.0,3.0,20.0,22.0,1.0,2.0,0.0,27.0,20.0,28.0,28.0,1.0,0.0,0.0,6.0,0.0,22.0,2072.0,260.0,938.0,332.0,661.0,1162.0,375.0,521.0,168.0,16.0,16.0,17.0,7.0,1.0,5.0,0.0,0.0,1.24,110,108,116,42,True
elasticsearch,Public Class,org.elasticsearch.common.compress.bzip2.CBZip2OutputStream,6.0,6.0,7.0,3.0,42.0,5.0,31.0,5.0,2.0,2.0,0.0,6.0,11.0,41.0,41.0,35.0,19.0,0.0,30.0,2.0,9.0,2060.0,299.0,1368.0,354.0,1049.0,429.0,924.0,1150.0,406.0,41.0,41.0,46.0,38.0,2.0,20.0,88.0,66.0,0.31,275,273,292,124,True
hadoop,Private Static Class,org.apache.hadoop.io.compress.GzipCodec.GzipInputStream.ResetableGZIPInputStream,1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,10.0,2.0,8.0,3.0,2.0,0.0,2.0,5.0,3.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,2,2,2,2,False
hadoop,Public Class,org.apache.hadoop.mapred.jobcontrol.Job,2.0,2.0,2.0,1.0,11.0,0.0,7.0,3.0,1.0,7.0,0.0,1.0,6.0,21.0,21.0,20.0,8.0,0.0,1.0,0.0,20.0,318.0,36.0,179.0,44.0,107.0,110.0,87.0,130.0,47.0,8.0,8.0,12.0,6.0,1.0,5.0,75.0,73.0,0.61,42,42,48,26,False
hadoop,Public Static Class,org.apache.hadoop.examples.RandomWriter.Map,3.0,3.0,3.0,1.0,19.0,0.0,16.0,2.0,2.0,13.0,0.0,0.0,0.0,3.0,5.0,3.0,10.0,0.0,1.0,0.0,2.0,73.0,4.0,62.0,25.0,41.0,7.0,35.0,43.0,20.0,5.0,5.0,5.0,1.0,2.0,2.0,40.0,40.0,0.11,9,9,9,3,False
hadoop,Public Class,org.apache.hadoop.io.SequenceFile,3.0,3.0,3.0,1.0,22.0,1.0,12.0,8.0,1.0,14.0,0.0,8.0,8.0,9.0,9.0,1.0,0.0,0.0,2.0,0.0,7.0,2331.0,333.0,1540.0,505.0,1007.0,540.0,828.0,1148.0,405.0,5.0,5.0,7.0,1.0,1.0,1.0,100.0,100.0,0.35,27,27,34,9,True
hbase,Public Static Class,org.apache.hadoop.hbase.KeyValue.RowComparator,1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,2.0,14.0,2.0,9.0,4.0,2.0,3.0,3.0,6.0,4.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.33,2,2,2,2,False
hbase,Public Class,org.apache.hadoop.hbase.filter.ParseConstants,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,254.0,43.0,59.0,59.0,56.0,152.0,54.0,55.0,55.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.58,0,0,0,0,False
hbase,Public Class,org.apache.hadoop.hbase.regionserver.StoreFile,2.0,2.0,2.0,1.0,15.0,0.0,9.0,5.0,1.0,18.0,0.0,12.0,14.0,33.0,51.0,21.0,15.0,10.0,3.0,0.0,20.0,1710.0,205.0,1009.0,292.0,604.0,498.0,417.0,626.0,232.0,15.0,15.0,16.0,1.0,2.0,3.0,90.0,85.0,0.49,70,70,76,33,False
hbase,Public Class,org.apache.hadoop.hbase.rest.StorageClusterStatusResource,3.0,3.0,3.0,1.0,25.0,0.0,23.0,2.0,1.0,9.0,0.0,0.0,2.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,2.0,66.0,3.0,59.0,16.0,41.0,4.0,25.0,36.0,14.0,6.0,6.0,6.0,1.0,2.0,3.0,50.0,50.0,0.07,7,7,7,2,False
hbase,Static Class,org.apache.hadoop.hbase.regionserver.HRegion.WriteState,1.0,1.0,1.0,1.0,5.0,0.0,3.0,1.0,1.0,2.0,0.0,0.0,1.0,3.0,3.0,3.0,5.0,3.0,0.0,0.0,0.0,33.0,4.0,19.0,11.0,11.0,10.0,10.0,14.0,10.0,1.0,1.0,1.0,1.0,1.0,0.0,73.0,73.0,0.53,3,3,3,3,False
hbase,Public Static Abstract Generic Class,org.apache.hadoop.hbase.client.HConnectionManager.HConnectable,1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,1.0,1.0,12.0,0.0,0.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,2.0,23.0,2.0,7.0,4.0,1.0,14.0,3.0,5.0,4.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,1,1,1,1,False
hbase,Private Static Class,org.apache.hadoop.hbase.thrift.generated.Hbase.majorCompact_args.majorCompact_argsStandardScheme,3.0,3.0,3.0,2.0,20.0,1.0,18.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,45.0,5.0,39.0,4.0,26.0,2.0,19.0,27.0,4.0,5.0,5.0,5.0,3.0,2.0,3.0,0.0,0.0,0.05,7,7,7,4,False
hbase,Private Static Class,org.apache.hadoop.hbase.thrift2.generated.THBaseService.get_args.get_argsTupleSchemeFactory,1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,5.0,2.0,1.0,0.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1,1,1,1,False
hbase,Public Class,org.apache.hadoop.hbase.util.GetJavaProperty,4.0,4.0,4.0,1.0,11.0,0.0,11.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,35.0,0.0,13.0,2.0,6.0,22.0,2.0,9.0,4.0,4.0,4.0,4.0,1.0,1.0,2.0,0.0,0.0,1.69,4,4,4,1,False
hbase,Public Class,org.apache.hadoop.hbase.ipc.HBaseClient,2.0,2.0,2.0,1.0,16.0,0.0,9.0,6.0,1.0,9.0,1.0,6.0,6.0,20.0,20.0,14.0,15.0,6.0,0.0,4.0,10.0,1060.0,105.0,647.0,177.0,379.0,351.0,274.0,424.0,145.0,6.0,6.0,6.0,3.0,1.0,2.0,93.0,86.0,0.54,41,41,41,22,False
hbase,Public Static Class,org.apache.hadoop.hbase.thrift.ThriftServerRunner.HBaseHandler,2.0,2.0,3.0,1.0,16.0,0.0,14.0,0.0,2.0,36.0,1.0,1.0,1.0,55.0,55.0,54.0,6.0,1.0,1.0,10.0,43.0,1002.0,69.0,878.0,298.0,537.0,55.0,355.0,525.0,181.0,14.0,14.0,14.0,3.0,1.0,5.0,87.0,59.0,0.06,162,162,171,59,False
hbase,Private Static Class,org.apache.hadoop.hbase.ipc.WritableRpcEngine.Invoker,2.0,2.0,2.0,1.0,11.0,0.0,10.0,0.0,2.0,6.0,0.0,0.0,0.0,3.0,3.0,3.0,6.0,0.0,0.0,1.0,2.0,45.0,4.0,39.0,18.0,20.0,2.0,20.0,27.0,14.0,3.0,3.0,3.0,1.0,1.0,1.0,33.0,33.0,0.05,6,6,6,3,False
hbase,Private Static Class,org.apache.hadoop.hbase.thrift.generated.Hbase.compact_result.compact_resultStandardScheme,3.0,3.0,3.0,2.0,20.0,1.0,19.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,46.0,5.0,40.0,4.0,27.0,2.0,20.0,28.0,4.0,5.0,5.0,5.0,3.0,2.0,3.0,0.0,0.0,0.05,7,7,7,4,False
hbase,Private Static Class,org.apache.hadoop.hbase.thrift2.generated.TIllegalArgument.TIllegalArgumentStandardSchemeFactory,1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,5.0,2.0,1.0,0.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1,1,1,1,False
hbase,Public Class,org.apache.hadoop.hbase.io.hfile.HFileWriterV1,2.0,2.0,2.0,1.0,20.0,0.0,11.0,8.0,1.0,19.0,0.0,1.0,3.0,16.0,45.0,15.0,9.0,0.0,7.0,1.0,8.0,400.0,42.0,220.0,72.0,141.0,142.0,117.0,153.0,52.0,5.0,5.0,5.0,3.0,3.0,2.0,86.0,57.0,0.65,33,33,34,18,False
hbase,Class,org.apache.hadoop.hbase.master.ActiveMasterManager,3.0,3.0,3.0,1.0,26.0,0.0,17.0,8.0,1.0,8.0,0.0,0.0,1.0,7.0,12.0,7.0,3.0,2.0,1.0,0.0,4.0,231.0,13.0,128.0,25.0,85.0,90.0,52.0,78.0,19.0,9.0,9.0,10.0,4.0,2.0,3.0,52.0,42.0,0.7,23,23,27,12,False
hbase,Public Class,org.apache.hadoop.hbase.io.hfile.Compression,2.0,2.0,2.0,1.0,11.0,1.0,8.0,1.0,1.0,1.0,0.0,3.0,1.0,4.0,4.0,1.0,0.0,1.0,2.0,0.0,1.0,301.0,33.0,214.0,83.0,104.0,54.0,78.0,127.0,55.0,4.0,4.0,4.0,3.0,1.0,2.0,0.0,0.0,0.25,10,10,10,6,False
hbase,Private Static Class,org.apache.hadoop.hbase.thrift2.generated.THBaseService.checkAndPut_args.checkAndPut_argsTupleScheme,2.0,2.0,2.0,1.0,17.0,0.0,17.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,41.0,2.0,39.0,9.0,28.0,0.0,25.0,31.0,7.0,3.0,3.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,5,5,5,2,False
hbase,Public Class,org.apache.hadoop.hbase.KeyValue,1.0,1.0,1.0,1.0,11.0,0.0,6.0,5.0,3.0,12.0,0.0,28.0,19.0,109.0,109.0,81.0,7.0,7.0,2.0,0.0,100.0,2231.0,206.0,1144.0,441.0,675.0,889.0,497.0,741.0,343.0,13.0,13.0,14.0,4.0,1.0,2.0,95.0,82.0,0.78,164,164,173,122,True
hbase,Public Class,org.apache.hadoop.hbase.master.AssignmentManager,3.0,3.0,4.0,2.0,25.0,0.0,16.0,8.0,1.0,45.0,0.0,0.0,1.0,103.0,108.0,103.0,19.0,25.0,35.0,1.0,42.0,3303.0,223.0,2104.0,480.0,1408.0,988.0,849.0,1339.0,397.0,30.0,23.0,43.0,28.0,2.0,6.0,92.0,79.0,0.47,369,356,433,246,True
hbase,Public Class,org.apache.hadoop.hbase.regionserver.HRegionServer,2.0,2.0,3.0,1.0,17.0,0.0,13.0,3.0,5.0,132.0,0.0,7.0,7.0,158.0,158.0,151.0,54.0,10.0,29.0,20.0,99.0,3541.0,323.0,2467.0,679.0,1633.0,760.0,1111.0,1641.0,544.0,35.0,35.0,38.0,11.0,1.0,6.0,96.0,90.0,0.31,461,461,494,231,True
hbase,Public Class,org.apache.hadoop.hbase.regionserver.Store,3.0,3.0,3.0,1.0,23.0,1.0,16.0,6.0,2.0,52.0,0.0,5.0,4.0,78.0,96.0,73.0,34.0,29.0,15.0,5.0,29.0,2251.0,192.0,1393.0,385.0,941.0,671.0,636.0,916.0,328.0,20.0,20.0,25.0,11.0,2.0,8.0,92.0,88.0,0.48,236,236,259,130,True
hbase,Public Class,org.apache.hadoop.hbase.rest.protobuf.generated.StorageClusterStatusMessage,1.0,1.0,1.0,1.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,2.0,7.0,3.0,3.0,1.0,2.0,0.0,1.0,0.0,2.0,2868.0,178.0,2605.0,726.0,1426.0,85.0,1181.0,1718.0,545.0,1.0,1.0,1.0,1.0,1.0,0.0,96.0,96.0,0.03,3,3,3,3,True
hbase,Public Class,org.apache.hadoop.hbase.util.HBaseFsck,3.0,3.0,4.0,1.0,23.0,1.0,17.0,4.0,1.0,50.0,0.0,3.0,11.0,78.0,78.0,75.0,27.0,21.0,27.0,1.0,29.0,3105.0,321.0,2187.0,533.0,1523.0,643.0,1067.0,1572.0,528.0,31.0,31.0,68.0,14.0,1.0,5.0,94.0,88.0,0.29,280,280,337,140,True
hive,Public Static Class,org.apache.hadoop.hive.ql.parse.TypeCheckProcFactory.NumExprProcessor,8.0,8.0,8.0,3.0,45.0,3.0,35.0,7.0,2.0,9.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,53.0,5.0,38.0,8.0,27.0,10.0,14.0,23.0,6.0,8.0,8.0,8.0,3.0,1.0,2.0,0.0,0.0,0.26,8,8,8,3,False
hive,Public Class,org.apache.hadoop.hive.ql.parse.EximUtil,4.0,4.0,4.0,1.0,25.0,0.0,22.0,2.0,1.0,9.0,0.0,9.0,3.0,10.0,10.0,1.0,0.0,2.0,2.0,0.0,6.0,300.0,18.0,226.0,63.0,167.0,56.0,102.0,149.0,62.0,9.0,9.0,9.0,5.0,1.0,4.0,90.0,90.0,0.25,45,45,49,18,False
hive,Public Class,org.apache.hadoop.hive.ql.optimizer.index.RewriteQueryUsingAggregateIndex,1.0,1.0,1.0,1.0,3.0,0.0,2.0,0.0,1.0,4.0,0.0,3.0,2.0,4.0,4.0,1.0,0.0,0.0,1.0,0.0,3.0,276.0,33.0,179.0,72.0,132.0,64.0,102.0,131.0,62.0,1.0,1.0,1.0,1.0,1.0,0.0,100.0,100.0,0.36,4,4,4,4,False
