project,Kind,Name,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassDerived,CountDeclClassMethod,CountDeclClassVariable,CountDeclMethod,CountDeclMethodAll,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountSemicolon,CountStmt,CountStmtDecl,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxInheritanceTree,MaxNesting,PercentLackOfCohesion,PercentLackOfCohesionModified,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,is_gc
eclipse.jdt.core,Public Class,org.eclipse.jdt.internal.core.hierarchy.IndexBasedHierarchyBuilder,5.0,5.0,6.0,2.0,38.0,2.0,30.0,6.0,2.0,40.0,0.0,1.0,1.0,11.0,27.0,10.0,4.0,0.0,5.0,3.0,3.0,496.0,33.0,374.0,105.0,273.0,101.0,201.0,277.0,100.0,20.0,20.0,22.0,6.0,2.0,5.0,79.0,75.0,0.27,61,61,69,22,False
eclipse.jdt.core,Public Class,org.eclipse.jdt.internal.compiler.ConfigurableOption,2.0,2.0,2.0,1.0,16.0,0.0,9.0,7.0,1.0,0.0,0.0,0.0,1.0,12.0,12.0,12.0,9.0,0.0,0.0,0.0,12.0,224.0,5.0,131.0,33.0,80.0,111.0,69.0,95.0,30.0,13.0,13.0,13.0,1.0,1.0,3.0,77.0,77.0,0.85,28,28,28,12,False
eclipse.jdt.core,Public Class,org.eclipse.jdt.internal.eval.CodeSnippetSkeleton,1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,3.0,7.0,0.0,0.0,0.0,17.0,17.0,17.0,1.0,0.0,0.0,0.0,17.0,138.0,10.0,106.0,33.0,47.0,30.0,33.0,60.0,32.0,1.0,1.0,1.0,1.0,1.0,0.0,94.0,94.0,0.28,17,17,17,17,False
eclipse.jdt.core,Public Class,org.eclipse.jdt.internal.compiler.ast.AllocationExpression,3.0,3.0,3.0,1.0,15.0,1.0,12.0,1.0,2.0,19.0,2.0,0.0,0.0,15.0,61.0,15.0,4.0,0.0,0.0,0.0,15.0,272.0,38.0,196.0,41.0,124.0,41.0,85.0,139.0,41.0,12.0,12.0,12.0,6.0,4.0,4.0,73.0,71.0,0.21,53,53,58,24,False
eclipse.jdt.core,Public Class,org.eclipse.jdt.internal.codeassist.select.SelectionOnQualifiedTypeReference,2.0,2.0,2.0,1.0,7.0,0.0,6.0,1.0,1.0,7.0,0.0,0.0,0.0,4.0,69.0,4.0,0.0,0.0,0.0,0.0,4.0,43.0,2.0,29.0,6.0,16.0,14.0,13.0,22.0,7.0,3.0,3.0,3.0,1.0,6.0,2.0,0.0,0.0,0.48,8,8,8,4,False
eclipse.jdt.core,Anonymous Class,org.eclipse.jdt.internal.core.search.indexing.IndexBinaryFolder.execute.(Anon_2),6.0,6.0,7.0,3.0,18.0,0.0,18.0,0.0,1.0,5.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,19.0,0.0,19.0,3.0,15.0,0.0,7.0,12.0,4.0,6.0,6.0,7.0,3.0,2.0,3.0,0.0,0.0,0.0,6,6,7,3,False
eclipse.jdt.core,Public Class,org.eclipse.jdt.internal.compiler.parser.NLSLine,1.0,1.0,1.0,1.0,4.0,0.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,8.0,8.0,8.0,1.0,0.0,0.0,0.0,8.0,58.0,9.0,33.0,11.0,13.0,18.0,15.0,24.0,12.0,2.0,2.0,2.0,1.0,1.0,1.0,12.0,0.0,0.55,9,9,10,8,False
eclipse.jdt.core,Public Class,org.eclipse.jdt.internal.core.index.impl.SimpleIndexBlock,2.0,2.0,2.0,1.0,13.0,0.0,11.0,2.0,1.0,3.0,0.0,0.0,0.0,7.0,21.0,7.0,1.0,0.0,0.0,0.0,7.0,114.0,1.0,85.0,25.0,60.0,28.0,54.0,72.0,28.0,5.0,5.0,5.0,4.0,3.0,4.0,28.0,28.0,0.33,17,17,17,12,False
eclipse.jdt.core,Public Abstract Class,org.eclipse.jdt.internal.core.index.impl.IndexBlock,2.0,2.0,2.0,2.0,7.0,0.0,6.0,0.0,1.0,2.0,2.0,0.0,0.0,9.0,14.0,9.0,0.0,0.0,0.0,0.0,9.0,73.0,4.0,44.0,13.0,21.0,25.0,18.0,31.0,13.0,3.0,3.0,3.0,3.0,2.0,2.0,0.0,0.0,0.57,12,12,12,12,False
eclipse.jdt.core,Public Class,org.eclipse.jdt.internal.eval.VariablesEvaluator,4.0,4.0,5.0,1.0,39.0,3.0,29.0,11.0,2.0,17.0,0.0,0.0,0.0,7.0,14.0,7.0,1.0,2.0,1.0,4.0,0.0,294.0,22.0,207.0,48.0,170.0,92.0,153.0,184.0,54.0,11.0,11.0,16.0,4.0,2.0,3.0,85.0,85.0,0.44,33,32,40,10,False
eclipse.jdt.core,Public Class,org.eclipse.jdt.internal.codeassist.select.SelectionOnSingleNameReference,2.0,2.0,3.0,1.0,11.0,0.0,10.0,1.0,1.0,10.0,0.0,0.0,0.0,3.0,85.0,3.0,0.0,0.0,0.0,0.0,3.0,46.0,1.0,32.0,4.0,20.0,14.0,11.0,20.0,4.0,6.0,6.0,9.0,1.0,7.0,3.0,0.0,0.0,0.44,8,8,11,3,False
eclipse.jdt.core,Public Class,org.eclipse.jdt.core.JavaCore,3.0,3.0,3.0,2.0,43.0,2.0,15.0,28.0,2.0,37.0,0.0,54.0,104.0,61.0,61.0,7.0,0.0,0.0,2.0,1.0,58.0,3395.0,194.0,1051.0,307.0,767.0,2368.0,552.0,785.0,299.0,25.0,25.0,31.0,14.0,2.0,6.0,96.0,77.0,2.25,219,217,235,140,True
eclipse.jdt.core,Class,org.eclipse.jdt.core.dom.ASTConverter,5.0,4.0,6.0,2.0,25.0,0.0,24.0,1.0,1.0,165.0,0.0,0.0,0.0,119.0,119.0,119.0,6.0,0.0,46.0,0.0,73.0,3196.0,145.0,2872.0,592.0,2189.0,212.0,1558.0,2092.0,617.0,34.0,34.0,51.0,34.0,1.0,5.0,74.0,35.0,0.07,660,544,751,314,True
eclipse.jdt.core,Public Class,org.eclipse.jdt.internal.codeassist.complete.CompletionParser,4.0,3.0,6.0,2.0,23.0,1.0,19.0,2.0,1.0,82.0,0.0,0.0,50.0,101.0,439.0,101.0,8.0,0.0,15.0,62.0,24.0,2475.0,155.0,2018.0,319.0,1566.0,361.0,1044.0,1408.0,313.0,114.0,44.0,126.0,17.0,3.0,6.0,93.0,90.0,0.18,485,370,608,204,True
eclipse.jdt.core,Public Class,org.eclipse.jdt.internal.compiler.ClassFile,6.0,5.0,6.0,1.0,63.0,1.0,47.0,15.0,5.0,40.0,2.0,4.0,4.0,43.0,43.0,39.0,16.0,0.0,1.0,0.0,42.0,2822.0,96.0,2073.0,446.0,1658.0,703.0,1209.0,1449.0,399.0,23.0,23.0,25.0,11.0,1.0,7.0,81.0,72.0,0.34,260,248,277,60,True
eclipse.jdt.core,Public Class,org.eclipse.jdt.internal.compiler.batch.Main,9.0,9.0,11.0,3.0,52.0,1.0,48.0,9.0,3.0,19.0,0.0,9.0,4.0,25.0,25.0,16.0,24.0,0.0,2.0,0.0,23.0,1426.0,63.0,1252.0,179.0,1005.0,287.0,584.0,840.0,188.0,152.0,152.0,178.0,46.0,1.0,7.0,90.0,75.0,0.23,244,244,277,85,True
eclipse.jdt.core,Public Class,org.eclipse.jdt.internal.compiler.codegen.CodeStream,4.0,3.0,4.0,1.0,18.0,0.0,17.0,1.0,7.0,32.0,1.0,4.0,10.0,298.0,298.0,294.0,27.0,0.0,1.0,2.0,295.0,5645.0,63.0,5165.0,448.0,3957.0,484.0,2645.0,3658.0,473.0,41.0,23.0,41.0,10.0,1.0,6.0,85.0,82.0,0.09,1241,1016,1302,373,True
eclipse.jdt.core,Public Abstract Class,org.eclipse.jdt.internal.compiler.lookup.Scope,7.0,7.0,8.0,5.0,27.0,1.0,24.0,2.0,8.0,32.0,3.0,1.0,4.0,53.0,53.0,52.0,2.0,2.0,0.0,4.0,47.0,1608.0,124.0,1286.0,280.0,991.0,240.0,637.0,987.0,273.0,44.0,41.0,53.0,37.0,1.0,8.0,79.0,50.0,0.19,382,367,447,292,True
eclipse.jdt.core,Public Class,org.eclipse.jdt.internal.compiler.parser.Parser,3.0,2.0,4.0,1.0,23.0,2.0,17.0,5.0,7.0,99.0,7.0,18.0,35.0,265.0,265.0,247.0,59.0,0.0,8.0,213.0,44.0,6358.0,639.0,4718.0,715.0,3651.0,1469.0,2539.0,3224.0,725.0,224.0,69.0,224.0,30.0,1.0,8.0,95.0,90.0,0.31,1027,697,1133,359,True
eclipse.jdt.core,Public Class,org.eclipse.jdt.internal.compiler.parser.Scanner,17.0,12.0,26.0,9.0,72.0,3.0,64.0,9.0,2.0,5.0,2.0,0.0,55.0,42.0,42.0,42.0,37.0,6.0,2.0,0.0,34.0,3247.0,166.0,2805.0,296.0,2331.0,487.0,1136.0,1633.0,267.0,159.0,133.0,310.0,122.0,1.0,9.0,88.0,85.0,0.17,722,513,1108,389,True
eclipse.jdt.core,Public Class,org.eclipse.jdt.internal.core.JavaModelManager,4.0,4.0,5.0,2.0,21.0,1.0,16.0,4.0,2.0,42.0,0.0,17.0,31.0,56.0,56.0,39.0,13.0,0.0,4.0,5.0,47.0,1545.0,150.0,1060.0,300.0,740.0,432.0,568.0,858.0,322.0,20.0,20.0,20.0,10.0,1.0,5.0,95.0,94.0,0.41,264,261,281,125,True
eclipse.jdt.core,Public Class,org.eclipse.jdt.internal.core.util.PublicScanner,17.0,12.0,26.0,9.0,72.0,3.0,64.0,9.0,3.0,5.0,0.0,0.0,55.0,42.0,42.0,42.0,37.0,6.0,2.0,0.0,34.0,3240.0,166.0,2805.0,296.0,2331.0,480.0,1136.0,1633.0,267.0,159.0,133.0,310.0,122.0,1.0,9.0,88.0,85.0,0.17,722,513,1108,389,True
eclipse.jdt.core,Public Class,org.eclipse.jdt.internal.core.util.Util,5.0,5.0,5.0,3.0,29.0,0.0,23.0,8.0,1.0,1.0,0.0,3.0,4.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,124.0,5.0,84.0,24.0,61.0,45.0,43.0,61.0,20.0,13.0,13.0,13.0,7.0,1.0,6.0,33.0,0.0,0.54,17,17,17,11,True
eclipse.jdt.core,Public Class,org.eclipse.jdt.internal.formatter.CodeFormatterVisitor,5.0,5.0,6.0,1.0,30.0,2.0,24.0,3.0,1.0,97.0,0.0,0.0,3.0,108.0,257.0,108.0,5.0,1.0,24.0,0.0,83.0,3489.0,378.0,2705.0,440.0,1973.0,444.0,1370.0,1935.0,381.0,35.0,35.0,35.0,13.0,2.0,6.0,74.0,64.0,0.16,630,597,664,135,True
eclipse.jdt.core,Public Class,org.eclipse.jdt.internal.formatter.Scribe,4.0,3.0,4.0,1.0,16.0,0.0,15.0,1.0,1.0,11.0,0.0,0.0,0.0,40.0,40.0,40.0,20.0,2.0,4.0,0.0,34.0,736.0,50.0,642.0,102.0,456.0,64.0,334.0,467.0,111.0,18.0,13.0,18.0,8.0,1.0,7.0,82.0,58.0,0.1,160,137,162,73,True
elasticsearch,Anonymous Class,org.elasticsearch.transport.netty.MessageChannelHandler.handleException.(Anon_1),2.0,2.0,2.0,1.0,7.0,0.0,7.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,9.0,0.0,9.0,0.0,7.0,0.0,2.0,4.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,2,2,2,1,False
elasticsearch,Public Class,org.elasticsearch.action.admin.indices.template.put.PutIndexTemplateResponse,1.0,1.0,1.0,1.0,2.0,0.0,2.0,0.0,3.0,2.0,0.0,0.0,0.0,6.0,6.0,6.0,1.0,2.0,0.0,0.0,4.0,34.0,7.0,22.0,10.0,5.0,5.0,6.0,13.0,8.0,1.0,1.0,1.0,1.0,1.0,0.0,33.0,16.0,0.23,6,6,6,6,False
elasticsearch,Public Class,org.elasticsearch.action.admin.cluster.node.restart.TransportNodesRestartAction,1.0,1.0,1.0,1.0,7.0,0.0,7.0,0.0,1.0,18.0,0.0,0.0,0.0,11.0,35.0,11.0,3.0,0.0,0.0,10.0,1.0,135.0,20.0,112.0,40.0,52.0,3.0,43.0,69.0,27.0,3.0,3.0,3.0,1.0,4.0,2.0,87.0,87.0,0.03,15,15,15,11,False
elasticsearch,Static Class,org.elasticsearch.index.search.nested.IncludeAllChildrenQuery.IncludeAllChildrenScorer,2.0,2.0,2.0,1.0,14.0,1.0,12.0,1.0,1.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,5.0,1.0,0.0,1.0,4.0,105.0,16.0,84.0,17.0,52.0,8.0,37.0,55.0,12.0,6.0,6.0,6.0,4.0,2.0,3.0,40.0,40.0,0.1,17,17,17,9,False
elasticsearch,Public Class,org.elasticsearch.monitor.network.NetworkStats,1.0,1.0,1.0,1.0,6.0,0.0,5.0,0.0,4.0,6.0,0.0,1.0,0.0,9.0,9.0,8.0,2.0,1.0,0.0,0.0,8.0,218.0,38.0,177.0,66.0,88.0,3.0,95.0,133.0,61.0,2.0,2.0,2.0,1.0,1.0,1.0,61.0,38.0,0.02,12,12,12,9,False
elasticsearch,Public Class,org.elasticsearch.jmx.action.GetJmxServiceUrlAction,1.0,1.0,1.0,1.0,10.0,0.0,10.0,0.0,1.0,12.0,0.0,0.0,0.0,2.0,9.0,2.0,3.0,0.0,0.0,0.0,2.0,54.0,11.0,40.0,16.0,17.0,3.0,15.0,24.0,12.0,2.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,0.07,3,3,3,2,False
elasticsearch,Public Class,org.elasticsearch.common.Base64,3.0,3.0,4.0,1.0,41.0,3.0,20.0,22.0,1.0,2.0,0.0,27.0,20.0,28.0,28.0,1.0,0.0,0.0,6.0,0.0,22.0,2072.0,260.0,938.0,332.0,661.0,1162.0,375.0,521.0,168.0,16.0,16.0,17.0,7.0,1.0,5.0,0.0,0.0,1.24,110,108,116,42,True
elasticsearch,Public Class,org.elasticsearch.common.compress.bzip2.CBZip2OutputStream,6.0,6.0,7.0,3.0,42.0,5.0,31.0,5.0,2.0,2.0,0.0,6.0,11.0,41.0,41.0,35.0,19.0,0.0,30.0,2.0,9.0,2060.0,299.0,1368.0,354.0,1049.0,429.0,924.0,1150.0,406.0,41.0,41.0,46.0,38.0,2.0,20.0,88.0,66.0,0.31,275,273,292,124,True
hadoop,Public Class,org.apache.hadoop.io.WritableUtils,2.0,2.0,2.0,1.0,13.0,0.0,9.0,3.0,1.0,6.0,0.0,20.0,1.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,20.0,374.0,36.0,205.0,63.0,134.0,137.0,126.0,176.0,66.0,6.0,6.0,7.0,1.0,1.0,2.0,95.0,95.0,0.67,51,51,53,20,False
hadoop,Private Static Class,org.apache.hadoop.record.XmlInputArchive.Value,1.0,1.0,1.0,1.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,2.0,0.0,0.0,0.0,4.0,14.0,1.0,13.0,7.0,5.0,0.0,7.0,12.0,7.0,1.0,1.0,1.0,1.0,1.0,0.0,37.0,37.0,0.0,4,4,4,4,False
hadoop,Public Class,org.apache.hadoop.net.DNS,2.0,2.0,2.0,1.0,23.0,0.0,9.0,12.0,1.0,0.0,0.0,7.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,7.0,179.0,13.0,70.0,28.0,43.0,97.0,28.0,44.0,20.0,4.0,4.0,4.0,3.0,1.0,3.0,0.0,0.0,1.39,16,16,16,11,False
hadoop,Public Class,org.apache.hadoop.io.SequenceFile,3.0,3.0,3.0,1.0,22.0,1.0,12.0,8.0,1.0,14.0,0.0,8.0,8.0,9.0,9.0,1.0,0.0,0.0,2.0,0.0,7.0,2331.0,333.0,1540.0,505.0,1007.0,540.0,828.0,1148.0,405.0,5.0,5.0,7.0,1.0,1.0,1.0,100.0,100.0,0.35,27,27,34,9,True
hbase,Public Class,org.apache.hadoop.hbase.YouAreDeadException,1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,28.0,0.0,4.0,2.0,1.0,24.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,6.0,1,1,1,1,False
hbase,Public Static Class,org.apache.hadoop.hbase.HServerLoad.RegionLoad,1.0,1.0,1.0,1.0,10.0,0.0,7.0,3.0,1.0,2.0,0.0,0.0,1.0,32.0,32.0,32.0,15.0,0.0,2.0,0.0,30.0,416.0,39.0,247.0,69.0,150.0,130.0,143.0,185.0,61.0,4.0,4.0,4.0,1.0,2.0,1.0,79.0,79.0,0.53,40,40,40,32,False
hbase,Private Static Class,org.apache.hadoop.hbase.thrift.generated.Hbase.scannerOpenWithStopTs_result.scannerOpenWithStopTs_resultTupleSchemeFactory,1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,5.0,2.0,1.0,0.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1,1,1,1,False
hbase,Public Class,org.apache.hadoop.hbase.io.hfile.CachedBlockQueue,1.0,1.0,1.0,1.0,11.0,0.0,6.0,4.0,2.0,1.0,0.0,0.0,0.0,5.0,5.0,5.0,3.0,0.0,0.0,0.0,5.0,102.0,7.0,39.0,11.0,21.0,56.0,19.0,29.0,11.0,4.0,4.0,4.0,1.0,1.0,3.0,40.0,40.0,1.44,9,9,9,5,False
hbase,Public Class,org.apache.hadoop.hbase.client.MultiPut,3.0,3.0,3.0,1.0,18.0,0.0,14.0,4.0,2.0,5.0,0.0,0.0,1.0,9.0,16.0,9.0,2.0,0.0,0.0,0.0,9.0,196.0,15.0,135.0,44.0,89.0,47.0,72.0,108.0,47.0,8.0,8.0,8.0,3.0,2.0,3.0,55.0,55.0,0.35,28,28,28,11,False
hbase,Public Class,org.apache.hadoop.hbase.regionserver.ShutdownHook,4.0,4.0,4.0,2.0,35.0,0.0,22.0,13.0,1.0,5.0,0.0,3.0,5.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,2.0,241.0,12.0,130.0,43.0,80.0,99.0,62.0,90.0,38.0,10.0,10.0,11.0,5.0,1.0,3.0,0.0,0.0,0.76,13,13,14,7,False
hbase,Public Class,org.apache.hadoop.hbase.io.hfile.slab.SingleSizeCache,1.0,1.0,1.0,1.0,12.0,0.0,9.0,1.0,3.0,9.0,0.0,0.0,2.0,18.0,18.0,18.0,8.0,0.0,1.0,0.0,17.0,320.0,39.0,203.0,59.0,120.0,78.0,82.0,120.0,47.0,4.0,4.0,4.0,4.0,1.0,2.0,72.0,63.0,0.38,31,31,31,21,False
hbase,Private Static Class,org.apache.hadoop.hbase.thrift.generated.TScan.TScanStandardScheme,14.0,11.0,14.0,2.0,65.0,1.0,63.0,4.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,135.0,5.0,129.0,6.0,93.0,8.0,63.0,88.0,8.0,16.0,12.0,16.0,3.0,2.0,4.0,0.0,0.0,0.06,28,23,28,4,False
hbase,Public Class,org.apache.hadoop.hbase.ipc.Invocation,1.0,1.0,1.0,1.0,7.0,0.0,6.0,1.0,2.0,3.0,1.0,0.0,1.0,14.0,14.0,14.0,6.0,1.0,0.0,1.0,12.0,138.0,15.0,104.0,31.0,65.0,20.0,62.0,85.0,30.0,4.0,4.0,4.0,1.0,2.0,2.0,68.0,68.0,0.19,23,23,23,14,False
hbase,Public Class,org.apache.hadoop.hbase.io.hfile.BlockCacheColumnFamilySummary,1.0,1.0,1.0,1.0,9.0,0.0,5.0,3.0,3.0,0.0,0.0,2.0,0.0,20.0,20.0,18.0,4.0,0.0,0.0,0.0,20.0,237.0,21.0,116.0,41.0,64.0,102.0,53.0,85.0,35.0,10.0,10.0,10.0,10.0,1.0,2.0,62.0,57.0,0.88,33,33,33,29,False
hbase,Public Static Class,org.apache.hadoop.hbase.thrift2.generated.THBaseService.checkAndDelete_args,2.0,2.0,3.0,1.0,9.0,0.0,8.0,0.0,4.0,4.0,0.0,0.0,9.0,59.0,59.0,59.0,7.0,0.0,2.0,0.0,57.0,969.0,108.0,757.0,139.0,487.0,122.0,345.0,518.0,119.0,20.0,20.0,44.0,20.0,1.0,2.0,81.0,72.0,0.16,164,149,188,99,False
hbase,Public Class,org.apache.hadoop.hbase.thrift.ThriftServerRunner,2.0,2.0,3.0,1.0,20.0,1.0,17.0,1.0,2.0,18.0,0.0,2.0,8.0,9.0,9.0,7.0,5.0,1.0,3.0,0.0,5.0,1334.0,106.0,1132.0,389.0,698.0,98.0,466.0,686.0,253.0,10.0,10.0,15.0,1.0,1.0,3.0,75.0,57.0,0.09,25,25,31,9,False
hbase,Private Static Class,org.apache.hadoop.hbase.thrift.generated.Hbase.scannerOpenWithStopTs_result.scannerOpenWithStopTs_resultStandardScheme,4.0,4.0,4.0,2.0,26.0,1.0,24.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,57.0,5.0,51.0,4.0,37.0,3.0,27.0,36.0,4.0,7.0,6.0,7.0,3.0,2.0,3.0,0.0,0.0,0.06,9,8,9,4,False
hbase,Private Static Class,org.apache.hadoop.hbase.thrift.generated.Hbase.mutateRowTs_result.mutateRowTs_resultTupleSchemeFactory,1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,5.0,2.0,1.0,0.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1,1,1,1,False
hbase,Static Class,org.apache.hadoop.hbase.io.hfile.HFileBlockIndex.BlockIndexChunk,1.0,1.0,1.0,1.0,15.0,1.0,8.0,6.0,1.0,2.0,0.0,0.0,0.0,14.0,14.0,14.0,7.0,5.0,0.0,0.0,9.0,280.0,39.0,126.0,34.0,85.0,118.0,63.0,90.0,33.0,5.0,5.0,6.0,1.0,1.0,2.0,64.0,57.0,0.94,26,26,27,14,False
hbase,Public Class,org.apache.hadoop.hbase.master.MasterDumpServlet,1.0,1.0,1.0,1.0,23.0,4.0,19.0,0.0,1.0,8.0,0.0,0.0,2.0,3.0,6.0,3.0,0.0,0.0,2.0,0.0,1.0,99.0,16.0,64.0,20.0,49.0,19.0,46.0,54.0,17.0,2.0,2.0,2.0,1.0,3.0,1.0,0.0,0.0,0.3,5,5,5,3,False
hbase,Public Class,org.apache.hadoop.hbase.mapred.Driver,1.0,1.0,1.0,1.0,11.0,0.0,7.0,4.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,36.0,0.0,9.0,3.0,5.0,27.0,3.0,5.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,1,1,1,1,False
hbase,Public Static Class,org.apache.hadoop.hbase.rest.model.StorageClusterStatusModel.Node.Region,1.0,1.0,1.0,1.0,6.0,0.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,29.0,29.0,29.0,13.0,0.0,0.0,0.0,29.0,260.0,29.0,129.0,60.0,40.0,102.0,53.0,83.0,43.0,1.0,1.0,1.0,1.0,1.0,0.0,89.0,89.0,0.79,29,29,29,29,False
hbase,Public Class,org.apache.hadoop.hbase.KeyValue,1.0,1.0,1.0,1.0,11.0,0.0,6.0,5.0,3.0,12.0,0.0,28.0,19.0,109.0,109.0,81.0,7.0,7.0,2.0,0.0,100.0,2231.0,206.0,1144.0,441.0,675.0,889.0,497.0,741.0,343.0,13.0,13.0,14.0,4.0,1.0,2.0,95.0,82.0,0.78,164,164,173,122,True
hbase,Public Class,org.apache.hadoop.hbase.master.AssignmentManager,3.0,3.0,4.0,2.0,25.0,0.0,16.0,8.0,1.0,45.0,0.0,0.0,1.0,103.0,108.0,103.0,19.0,25.0,35.0,1.0,42.0,3303.0,223.0,2104.0,480.0,1408.0,988.0,849.0,1339.0,397.0,30.0,23.0,43.0,28.0,2.0,6.0,92.0,79.0,0.47,369,356,433,246,True
hbase,Public Class,org.apache.hadoop.hbase.regionserver.HRegionServer,2.0,2.0,3.0,1.0,17.0,0.0,13.0,3.0,5.0,132.0,0.0,7.0,7.0,158.0,158.0,151.0,54.0,10.0,29.0,20.0,99.0,3541.0,323.0,2467.0,679.0,1633.0,760.0,1111.0,1641.0,544.0,35.0,35.0,38.0,11.0,1.0,6.0,96.0,90.0,0.31,461,461,494,231,True
hbase,Public Class,org.apache.hadoop.hbase.regionserver.Store,3.0,3.0,3.0,1.0,23.0,1.0,16.0,6.0,2.0,52.0,0.0,5.0,4.0,78.0,96.0,73.0,34.0,29.0,15.0,5.0,29.0,2251.0,192.0,1393.0,385.0,941.0,671.0,636.0,916.0,328.0,20.0,20.0,25.0,11.0,2.0,8.0,92.0,88.0,0.48,236,236,259,130,True
hbase,Public Class,org.apache.hadoop.hbase.rest.protobuf.generated.StorageClusterStatusMessage,1.0,1.0,1.0,1.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,2.0,7.0,3.0,3.0,1.0,2.0,0.0,1.0,0.0,2.0,2868.0,178.0,2605.0,726.0,1426.0,85.0,1181.0,1718.0,545.0,1.0,1.0,1.0,1.0,1.0,0.0,96.0,96.0,0.03,3,3,3,3,True
hbase,Public Class,org.apache.hadoop.hbase.util.HBaseFsck,3.0,3.0,4.0,1.0,23.0,1.0,17.0,4.0,1.0,50.0,0.0,3.0,11.0,78.0,78.0,75.0,27.0,21.0,27.0,1.0,29.0,3105.0,321.0,2187.0,533.0,1523.0,643.0,1067.0,1572.0,528.0,31.0,31.0,68.0,14.0,1.0,5.0,94.0,88.0,0.29,280,280,337,140,True
hive,Public Class,org.apache.hadoop.hive.hwi.HWISessionItem,2.0,2.0,2.0,1.0,13.0,0.0,9.0,3.0,3.0,17.0,0.0,0.0,1.0,33.0,33.0,33.0,13.0,0.0,2.0,2.0,29.0,581.0,59.0,344.0,73.0,213.0,182.0,158.0,238.0,70.0,17.0,17.0,17.0,4.0,1.0,9.0,86.0,81.0,0.53,74,74,74,36,False
hive,Public Class,org.apache.hadoop.hive.ql.optimizer.ppr.PartitionPruner,6.0,6.0,7.0,3.0,45.0,4.0,29.0,11.0,2.0,37.0,0.0,6.0,1.0,7.0,7.0,1.0,0.0,0.0,3.0,0.0,4.0,361.0,39.0,214.0,58.0,160.0,108.0,104.0,152.0,51.0,14.0,14.0,14.0,8.0,1.0,5.0,0.0,0.0,0.5,47,47,51,25,False
hive,Public Class,org.apache.hadoop.hive.ql.hooks.VerifyOverriddenConfigsHook,4.0,4.0,5.0,1.0,14.0,2.0,12.0,0.0,2.0,3.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,50.0,4.0,18.0,8.0,10.0,28.0,6.0,12.0,7.0,4.0,4.0,5.0,1.0,1.0,2.0,50.0,50.0,1.56,4,4,5,1,False
