project,Kind,Name,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountOutput,CountPath,CountPathLog,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxEssentialKnots,MaxNesting,MinEssentialKnots,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,is_lpl
hive,Protected Abstract Method,org.apache.hadoop.hive.ql.index.TableBasedIndexHandler.getIndexBuilderMapRedTask,1.0,4,0,4,4,0,0,1.0,0.0,0.0,1,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,True
hive,Protected Method,org.apache.hadoop.hive.ql.index.bitmap.BitmapIndexHandler.getIndexBuilderMapRedTask,14.0,71,8,60,15,47,3,16.0,64.0,2.0,42,52,14,38,9.0,9.0,10.0,1.0,0.0,0.0,3,0.0,0.05,9,9,10,1,True
hive,Protected Method,org.apache.hadoop.hive.ql.index.compact.CompactIndexHandler.getIndexBuilderMapRedTask,14.0,57,6,50,15,39,1,13.0,16.0,1.0,36,43,13,30,7.0,7.0,8.0,1.0,0.0,0.0,3,0.0,0.02,7,7,8,1,True
hive,Public Method,org.apache.hadoop.hive.ql.metadata.Hive.createIndex,30.0,178,18,126,30,91,34,50.0,2211841.0,6.0,59,86,23,63,26.0,26.0,26.0,1.0,6.0,0.0,4,0.0,0.27,26,26,26,1,True
hive,Public Method,org.apache.hadoop.hive.ql.metadata.Hive.get_privilege_set,13.0,30,0,12,6,6,18,4.0,2.0,0.0,3,5,2,3,2.0,2.0,2.0,1.0,1.0,0.0,1,0.0,1.5,2,2,2,1,True
hive,Public Method,org.apache.hadoop.hive.ql.metadata.Hive.showPrivilegeGrant,9.0,24,0,12,6,6,12,4.0,2.0,0.0,3,5,2,3,2.0,2.0,2.0,1.0,1.0,0.0,1,0.0,1.0,2,2,2,1,True
hive,Public Method,org.apache.hadoop.hive.ql.metadata.formatting.JsonMetaDataFormatter.describeTable,5.0,22,3,16,6,8,3,7.0,3.0,0.0,5,8,2,6,3.0,3.0,3.0,1.0,1.0,0.0,2,0.0,0.19,3,3,3,1,True
hive,Public Abstract Method,org.apache.hadoop.hive.ql.metadata.formatting.MetaDataFormatter.describeTable,1.0,8,0,5,5,0,3,0.0,0.0,0.0,1,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.6,0,0,0,0,True
hive,Public Method,org.apache.hadoop.hive.ql.metadata.formatting.TextMetaDataFormatter.describeTable,11.0,59,3,51,5,35,5,14.0,41.0,2.0,18,28,1,27,11.0,11.0,11.0,1.0,6.0,0.0,4,0.0,0.1,11,11,11,1,True
hive,Public Static Method,org.apache.hadoop.hive.ql.optimizer.GenMapRedUtils.splitTasks,14.0,128,18,90,34,73,20,50.0,252.0,2.0,56,67,25,42,11.0,11.0,11.0,3.0,3.0,3.0,3,2.0,0.22,11,11,11,3,True
hive,Public Static Method,org.apache.hadoop.hive.ql.optimizer.IndexUtils.createRootTask,11.0,21,3,17,9,12,1,14.0,1.0,0.0,11,12,5,7,1.0,1.0,1.0,1.0,0.0,0.0,0,0.0,0.06,1,1,1,1,True
hive,Private Method,org.apache.hadoop.hive.ql.parse.SemanticAnalyzer.genColListRegex,14.0,83,9,64,13,46,10,33.0,1632.0,3.0,27,43,11,32,14.0,14.0,17.0,7.0,5.0,5.0,4,4.0,0.16,14,14,17,7,True
hive,Private Method,org.apache.hadoop.hive.ql.parse.SemanticAnalyzer.genConvertCol,13.0,48,4,41,17,33,3,27.0,12.0,1.0,19,26,13,13,6.0,6.0,7.0,1.0,2.0,0.0,3,0.0,0.07,6,6,7,1,True
hive,Private Method,org.apache.hadoop.hive.ql.parse.SemanticAnalyzer.genSamplePredicate,10.0,84,5,46,19,36,33,16.0,5.0,1.0,23,30,12,18,5.0,5.0,5.0,1.0,2.0,0.0,2,0.0,0.72,5,5,5,1,True
hive,Private Method,org.apache.hadoop.hive.ql.security.authorization.DefaultHiveAuthorizationProvider.checkAndThrowAuthorizationException,13.0,38,3,35,7,22,0,3.0,144.0,2.0,10,19,4,15,9.0,9.0,9.0,1.0,0.0,0.0,2,0.0,0.0,9,9,9,1,True
hive,Public Static Method,org.apache.hadoop.hive.serde2.lazy.LazyFactory.createLazyStructInspector,13.0,24,0,14,6,8,10,6.0,2.0,0.0,5,7,3,4,2.0,2.0,2.0,1.0,0.0,0.0,1,0.0,0.71,2,2,2,1,True
hive,Private Static Method,org.apache.hadoop.hive.serde2.lazy.LazyUtils.writeEscaped,8.0,32,0,20,4,11,12,1.0,7.0,1.0,7,13,3,10,6.0,6.0,8.0,1.0,1.0,0.0,4,0.0,0.6,6,6,8,1,True
hive,Protected Constructor,org.apache.hadoop.hive.serde2.lazy.objectinspector.LazyMapObjectInspector.LazyMapObjectInspector,8.0,16,1,12,4,7,3,8.0,1.0,0.0,7,8,1,7,1.0,1.0,1.0,1.0,0.0,0.0,0,0.0,0.25,1,1,1,1,True
hive,Public Static Method,org.apache.hadoop.hive.serde2.lazy.objectinspector.LazyObjectInspectorFactory.getLazySimpleMapObjectInspector,9.0,23,0,23,8,16,0,7.0,2.0,0.0,12,14,3,11,2.0,2.0,2.0,1.0,0.0,0.0,1,0.0,0.0,2,2,2,1,True
